Key,Source,Context,Changes,English,French,German,Klingon,Spanish
corrugatedMetalCNRRound,blocks,Block,KeyTrunk FrNone GrNone KgNone SpNone,"Рифленого металла Корнер Круглый",,,,
corrugatedMetalCNRRoundTop,blocks,Block,KeyTrunk FrNone GrNone KgNone SpNone,"Рифленого металла Уголок Round Top",,,,
corrugatedMetalCTRPlate,blocks,Block,GrChanged,"Рифленого металла центр плиты",,,,
corrugatedMetalGable,blocks,Block,KgNone,"Рифленого металла Гейбл",,,,
corrugatedMetalPillar100,blocks,Block,KgNone,"Рифленого металла Pillar100",,,,
corrugatedMetalPillar50,blocks,Block,KgNone,"Рифленого металла Pillar50",,,,
corrugatedMetalRamp,blocks,Block,KgNone,"Рифленого металла Ramp",,,,
corrugatedMetalSheet,blocks,Block,KgNone,"Гофрированный листового металла",,,,
corrugatedMetalSheetDuplicate,blocks,Block,KgNone,"Гофрированный листового металла Дублированный",,,,
corrugatedMetalWall01Sheet2,blocks,Block,KgNone,"Рифленого металла Wall01 Sheet2",,,,
corrugatedMetalWall02Sheet2,blocks,Block,KgNone,"Рифленого металла Wall02 Sheet2",,,,
corrugatedMetalWall03Sheet2,blocks,Block,KgNone,"Рифленого металла Wall03 Sheet2",,,,
corrugatedMetalWall04Sheet2,blocks,Block,KgNone,"Рифленого металла Wall04 Sheet2",,,,
corrugatedMetalWallSheet,blocks,Block,KgNone,"Гофрированный лист стены металла",,,,
cremeBacksplashBlock,blocks,Block,KgNone,"Сливки Backsplash Блок",,,,
cremeDrywallBaseboard2SidesBlock,blocks,Block,KgNone,"Сливки Гипсокартон Baseboard2 Стороны Блок",,,,
cremeDrywallBaseboardBlock,blocks,Block,KgNone,"Сливки Гипсокартон Плинтусный Блок",,,,
cremeDrywallBlock,blocks,Block,KgNone,"Сливки Гипсокартон Блок",,,,
curtain_bottom1Sheet3,blocks,Block,KgNone,"Занавес снизу1 Лист3",,,,
curtain_top1Sheet3,blocks,Block,KgNone,"Занавес top1 Лист3",,,,
doorFrameMetal1,blocks,Block,KgNone,"каркас двери metal1",,,,
doorFrameMetal2,blocks,Block,KgNone,"каркас двери Металл2",,,,
doorFrameMetalBoarded1,blocks,Block,KgNone,"Дверь металлическая каркас Boarded1",,,,
doorFrameMetalBoarded2,blocks,Block,KgNone,"Дверь металлическая каркас Boarded2",,,,
doorFrameWhite1,blocks,Block,KgNone,"каркас двери white1",,,,
doorFrameWhite2,blocks,Block,KgNone,"каркас двери White2",,,,
doorFrameWhiteBoarded1,blocks,Block,KgNone,"Дверная каркас Белый Boarded1",,,,
doorFrameWhiteBoarded2,blocks,Block,KgNone,"Дверная каркас Белый Boarded2",,,,
dotsAsphaltShinglesCNRInside,blocks,Block,KgNone,"Dots Асфальт Галька Уголок Внутри",,,,
dotsAsphaltShinglesCNRRamp,blocks,Block,KgNone,"Dots Асфальт Галька Угловая Ramp",,,,
dotsAsphaltShinglesGable,blocks,Block,KgNone,"Dots Асфальт Галька Гейбл",,,,
dotsAsphaltShinglesRamp,blocks,Block,KgNone,"Dots Асфальт Галька Ramp",,,,
dotsAsphaltShinglesRampDuplicate,blocks,Block,KgNone,"Dots Асфальт Галька Ramp Дублированный",,,,
dotsGreenShinglesBlock,blocks,Block,KgNone,"Dots Зеленый Shingles Блок",,,,
dotsGreenShinglesCNRFull,blocks,Block,KgNone,"Dots Зеленый Shingles Corner Full",,,,
dotsGreenShinglesCNRInside,blocks,Block,KgNone,"Dots Зеленый Shingles Уголок Внутри",,,,
dotsGreenShinglesCNRRamp,blocks,Block,KgNone,"Dots Зеленый Shingles Corner Ramp",,,,
dotsGreenShinglesGable,blocks,Block,KgNone,"Dots Зеленый Shingles Гейбл",,,,
dotsGreenShinglesRampDuplicate1,blocks,Block,KgNone,"Dots Зеленые Shingles Ramp Duplicate1",,,,
dotsGreenShinglesRampDuplicate2,blocks,Block,KgNone,"Dots Зеленые Shingles Ramp Duplicate2",,,,
dotsWoodBlock,blocks,Block,KgNone,"Dots паркетная",,,,
dotsWoodShinglesCNRInside,blocks,Block,KgNone,"Dots деревянный Shingles Уголок Внутри",,,,
dotsWoodShinglesGable,blocks,Block,KgNone,"DotsДеревянная Shingles Гейбл",,,,
dotsWoodShinglesRamp,blocks,Block,KgNone,"DotsДеревянная Shingles Ramp",,,,
dotsWoodShinglesRampDuplicate,blocks,Block,KgNone,"DotsДеревянная Shingles Ramp Дублированный",,,,
dotsWoodShinglesWoodCNRRamp,blocks,Block,KgNone,"DotsДеревяннаяДеревянная Shingles Corner Ramp",,,,
dotsWoodTable,blocks,Block,KgNone,"Dots Дерево Таблица",,,,
driftwood,blocks,Block,KgNone,"плавник",,,,
driftwood2,blocks,Block,KgNone,"Driftwood2",,,,
dropCeiling02Block,blocks,Block,KgNone,"Падение Ceiling02 Блок",,,,
dropCeiling2RoofAsphaltBlock,blocks,Block,KgNone,"Отбросьте Ceiling2 крыши Асфальт блок",,,,
dropCeilingBlock,blocks,Block,KgNone,"Потолочный Блок падения",,,,
dropCeilingRedWoodTrimBlock,blocks,Block,KgNone,"Падение потолка Красный Отделка деревом Блок",,,,
dropCeilingRoofAsphaltBlock,blocks,Block,KgNone,"Падение потолка крыши Асфальт Блок",,,,
drywallBlock,blocks,Block,KgNone,"Гипсокартон Блок",,,,
drywallCeilingRamp,blocks,Block,KgNone,"Гипсокартон Потолок Ramp",,,,
DrywallIndustrialTileBlock,blocks,Block,KgNone,"Гипсокартон Промышленные плитки Блок",,,,
drywallOldwoodBlock,blocks,Block,KgNone,"Гипсокартон Oldwood Блок",,,,
drywallTrim2SidesBlock,blocks,Block,KgNone,"Гипсокартон Trim2 Стороны Блок",,,,
drywallWhiteBlock,blocks,Block,KgNone,"Гипсокартон Белый блок",,,,
drywallWhiteCNRInside,blocks,Block,KgNone,"Гипсокартон Белый углу Внутренний",,,,
drywallWhitePlate,blocks,Block,KgNone,"Гипсокартон белая пластина",,,,
ductControlPanel,blocks,Block,KgNone,"Панель управления Канальные",,,,
ductControlPanelCorner,blocks,Block,KgNone,"Канальные Панель управления Уголок",,,,
ductSoft,blocks,Block,GrChanged,"Канальные Soft",,,,
ductSoftCorner,blocks,Block,GrChanged,"Канальные Мягкий уголок",,,,
ductSoftCorner2,blocks,Block,GrChanged,"Канальные Soft Corner2",,,,
electricalBox01,blocks,Block,KgNone,"Электрические Box01",,,,
emberPile1,blocks,Block,KgNone,"Ember Pile1",,,,
emberPile2,blocks,Block,KgNone,"Ember Pile2",,,,
emberPile3,blocks,Block,KgNone,"Ember Pile3",,,,
emberPile4,blocks,Block,KgNone,"Ember Pile4",,,,
endTable,blocks,Block,KgNone,"Журнальный столик",,,,
endTableLamp,blocks,Block,KgNone,"Настольная Лампа",,,,
faucet02,blocks,Block,KgNone,"Бытовой Кран",,,,
faucet04,blocks,Block,KgNone,"Бытовой Кран",,,,
faucetBrass02,blocks,Block,KgNone,"Латунный Кран",,,,
faucetBrass04,blocks,Block,KgNone,"Латунный Кран",,,,
fencesGroupDesc,blocks,Block,KgNone,"Заборы и ограждения могут держать соседей. Если они не превратились в зомби. Еще полезно для падения с высоких мест.",,,,
fenceWoodSheet,blocks,Block,KgNone,"Забор",,,,
flagstoneBlock,blocks,Block,KgNone,"Плитняк Блок",,,,
flagstoneDrywallBaseboardBlock,blocks,Block,KgNone,"Flagstone Гипсокартон Плинтусный Блок",,,,
flagstoneDrywallBlock,blocks,Block,KgNone,"Flagstone Гипсокартон Блок",,,,
flagstoneGable,blocks,Block,KgNone,"Flagstone Гейбл",,,,
flagstoneGroupDesc,blocks,Block,KgNone,"Плитняк быстро делается как только ты узнали как изготовить цемент.",,,,
flagstoneShinglesRamp,blocks,Block,KgNone,"Flagstone Shingles Ramp",,,,
flagstoneStairs25,blocks,Block,KgNone,"Ступеньки из плитки",,,,
forestCNRCurb,blocks,Block,KgNone,"Лесной уголок Снаряженная",,,,
forestCurb,blocks,Block,KgNone,"Лес Снаряженная",,,,
fountain,blocks,Block,KgNone,"Фонтан",,,,
furnaceDrawer,blocks,Block,KeyTrunk FrNone KgNone SpNone,"криматорий",,,,
furnitureGroupDesc,blocks,Block,KgNone,"Мебель может сделать ваше место выглядеть красиво но она обычно имеет мало оборонное значение.",,,,
furRugBlock,blocks,Block,KgNone,"Мех Ковер Блок",,,,
fusebox,blocks,Block,KgNone,"Fusebox",,,,
garageDoor1Centered,blocks,Block,KgNone,"Дверь Гаража (По Центру)",,,,
garageDoor1CTRPlate,blocks,Block,GrChanged,"Гараж Door1 Центр Тарелка",,,,
garageDoor1Plate,blocks,Block,KgNone,"Гараж Door1 плиты",,,,
garageDoorMetal_v3,blocks,Block,KgNone,"Дверь гаража Металл v3",,,,
garbage_decor1,blocks,Block,KgNone,"Мусор decor1",,,,
garbage_decor2,blocks,Block,KgNone,"Мусор decor2",,,,
garbage_decor3,blocks,Block,KgNone,"Мусор decor3",,,,
genericBlockDesc,blocks,Block,KgNone,"Мир блока украшения",,,,
glassBusinessBlock,blocks,Block,KgNone,"Стеклянный Блок",,,,
glassBusinessCTRSheet,blocks,Block,KgNone,"Тонкое стекло",,,,
glassBusinessSheet,blocks,Block,KgNone,"Панели Бизнес-Стекла",,,,
glassCTRSheet,blocks,Block,KgNone,"Стекло",,,,
glassGroupDesc,blocks,Block,KgNone,"Стекло замечательное изобретение которое позволяет увидеть свет сохраняя холодный ветер.",,,,
glassIndustrial02Broken01CTRPlate,blocks,Block,GrChanged,"Стекло Industrial02 Broken01 Центр плиты",,,,
glassIndustrial02Broken02CTRPlate,blocks,Block,GrChanged,"Стекло Industrial02 Broken02 Центр плиты",,,,
glassIndustrial02CTRPlate,blocks,Block,KgNone,"Промышленное Стекло 2 С Центром",,,,
glassIndustrialCTRPlate,blocks,Block,KgNone,"Промышленные Стекла По Центру",,,,
glassShowerBlock,blocks,Block,KgNone,"Стеклянный Блок 2",,,,
gravelHalf,blocks,Block,KgNone,"Гравий 1/2 Блок",,,,
gravelRamp,blocks,Block,KgNone,"Гравий Ramp",,,,
gravelWedge,blocks,Block,KgNone,"Гравий Клин",,,,
gravelWedgeTip,blocks,Block,KgNone,"Гравий Клин",,,,
graveStone01,blocks,Block,KgNone,"Граве Stone01",,,,
graveStone02,blocks,Block,KgNone,"Граве Stone02",,,,
graveStone03,blocks,Block,KgNone,"Граве Stone03",,,,
graveStone04,blocks,Block,KgNone,"Граве Stone04",,,,
graveStone05,blocks,Block,KgNone,"Граве Stone05",,,,
graveStone06,blocks,Block,KgNone,"Граве Stone06",,,,
graveStone07,blocks,Block,KgNone,"Граве Stone07",,,,
graveStone08,blocks,Block,KgNone,"Граве Stone08",,,,
graveStone1,blocks,Block,KgNone,"Каменные Гробницы",,,,
graveStone1Half,blocks,Block,KgNone,"Граве камень1 1/2 Блок",,,,
greenMetalBlock,blocks,Block,KgNone,"Блок Зеленый металл",,,,
greenMetalCNRFull,blocks,Block,KgNone,"Зеленый Металлический уголок Полный",,,,
greenMetalGable,blocks,Block,KgNone,"Зеленый металл Гейбл",,,,
greenMetalPlate,blocks,Block,KgNone,"Green Metal Plate",,,,
greenMetalRamp,blocks,Block,KgNone,"Зеленый металл Ramp",,,,
greenMetalRoofCNRInside,blocks,Block,KgNone,"Зеленый Металл крыши Уголок Внутри",,,,
greenMetalWall01Sheet2,blocks,Block,KgNone,"Зеленый металл Wall01 Sheet2",,,,
greenMetalWall02Sheet2,blocks,Block,KgNone,"Зеленый металл Wall02 Sheet2",,,,
greenMetalWall03Sheet2,blocks,Block,KgNone,"Зеленый металл Wall03 Sheet2",,,,
greenMetalWall04Sheet2,blocks,Block,KgNone,"Зеленый металл Wall04 Sheet2",,,,
greenMetalWedge,blocks,Block,KgNone,"Зеленый Клин Metal",,,,
greenMetalWedgeTip,blocks,Block,KgNone,"Зеленый Клин Metal Tip",,,,
greenRustyMetalCNRRound,blocks,Block,KgNone,"Зеленый ржавого металла Уголок Круглый",,,,
greenRustyMetalCNRRoundTop,blocks,Block,KeyTrunk FrNone GrNone KgNone SpNone,"Зеленый ржавого металла Уголок Round Top",,,,
greenRustyMetalPlate,blocks,Block,KgNone,"Зеленый ржавый металлической пластиной",,,,
greenRustyMetalWall01Sheet2,blocks,Block,KgNone,"Зеленый ржавый металл Wall01 Sheet2",,,,
greenRustyMetalWall02Sheet2,blocks,Block,KgNone,"Зеленый ржавый металл Wall02 Sheet2",,,,
greenRustyMetalWall03Sheet2,blocks,Block,KgNone,"Зеленый ржавый металл Wall03 Sheet2",,,,
greenRustyMetalWall04Sheet2,blocks,Block,KgNone,"Зеленый ржавый металл Wall04 Sheet2",,,,
greenRustyMetalWallBlock,blocks,Block,KgNone,"Зеленый ржавый металл стены блок",,,,
greenRustyMetalWallBlockDuplicate,blocks,Block,KgNone,"Зеленый ржавый металл Стена Блок Дублированный",,,,
greenRustyMetalWallRamp,blocks,Block,KeyTrunk FrNone GrNone KgNone SpNone,"Зеленый ржавый металл Стена Ramp",,,,
greenShinglesBlock,blocks,Block,KgNone,"Зеленый Shingles Блок",,,,
greenShinglesPyramid,blocks,Block,KgNone,"Зеленый Shingles Пирамида",,,,
hangingMoss,blocks,Block,KgNone,"Висит Мосс",,,,
hayBaleBlock,blocks,Block,KgNone,"Тюк Сена",,,,
hayBaleBlockDesc,blocks,Block,KgNone,"Сено пусть будет вам безопасно и без нарушения каких-либо важных костей в вашем теле.",,,,
houseFrontDoor1_v1,blocks,Block,KgNone,"Дверь 1",,,,
houseFrontDoor1_v2,blocks,Block,KgNone,"Дом Фронт Door1 v2",,,,
houseFrontDoor1_v3,blocks,Block,KgNone,"Дом Front Door1 v3",,,,
houseFrontDoor2_v1,blocks,Block,KgNone,"Дверь 2",,,,
houseFrontDoor2_v2,blocks,Block,KgNone,"Дом Фронт Door2 v2",,,,
houseFrontDoor2_v3,blocks,Block,KgNone,"Дом Front Door2 v3",,,,
houseWoodWhiteRamp,blocks,Block,KgNone,"ДомДеревянная White Ramp",,,,
industrialLight01,blocks,Block,KgNone,"Промышленные Light01",,,,
ironBars,blocks,Block,KgNone,"Металическая ограда",,,,
ironBarsDesc,blocks,Block,GrChanged,"ты можете видеть и стрелять сквозь железные прутья и они предлагают достойную защиту.",,,,
ironDoor1_v1,blocks,Block,KgNone,"Жесткие Металлические Двери",,,,
ironDoor1_v1Desc,blocks,Block,KgNone,"Нажмите и удерживайте кнопку [активировать] чтобы зафиксировать или установить комбинацию. Модернизация и ремонт с кованого железа и строительный инструмент используя вторичное действие.",,,,
ironDoor1_v2,blocks,Block,KgNone,"Железный Door1 v2",,,,
ironDoor1_v3,blocks,Block,KgNone,"Железный Door1 v3",,,,
keystoneBlock,blocks,Block,KgNone,"Блок защиты земли",,,,
keystoneBlockDesc,blocks,Block,KgNone,"Претензии на землю блок может быть размещен чтобы дать область вокруг него с дополнительную защиту от других игроков в PvP.",,,,
ladderMetal,blocks,Block,KgNone,"Металлическая Лестница",,,,
ladderMetalDesc,blocks,Block,KgNone,"Кусок металла трапа. Смотрите на стену и поместите лестницу через вторичное действие.",,,,
